image,xmin,ymin,xmax,ymax,label
ch1_20180629_163355_510_s44.jpg,143,0,155,162,Blesk
ch1_20180629_163355_510_s44.jpg,155,0,162,162,Blesk
ch1_20180629_163355_510_s44.jpg,653,0,663,162,Blesk
ch1_20180629_163355_510_s44.jpg,369,0,375,162,Blesk
ch1_20180629_163355_510_s44.jpg,689,0,698,162,Blesk
ch1_20180629_163355_510_s44.jpg,759,0,771,162,Blesk
ch1_20180629_163355_510_s44.jpg,894,0,902,162,Blesk
ch1_20180629_163355_510_s44.jpg,873,0,881,162,Blesk
ch1_20180629_163355_510_s44.jpg,1075,0,1084,162,Blesk
ch1_20160802_155938_445_s31.jpg,167,0,175,162,Blesk
ch1_20160802_155938_445_s31.jpg,319,0,325,162,Blesk
ch1_20160802_155938_445_s31.jpg,205,0,212,162,Blesk
ch1_20160802_155938_445_s31.jpg,1195,0,1203,162,Blesk
ch1_20150902_232933_901_s85.jpg,150,0,175,162,Blesk s chvostíkom
ch1_20150902_232933_901_s85.jpg,64,0,73,162,Blesk
ch1_20150902_232933_901_s85.jpg,54,0,65,162,Blesk
ch1_20150902_232933_901_s85.jpg,204,0,226,162,Blesk
ch1_20150902_232933_901_s85.jpg,300,0,316,162,Blesk
ch1_20150902_232933_901_s85.jpg,390,0,405,162,Blesk
ch1_20150902_232933_901_s85.jpg,576,0,586,162,Blesk
ch1_20150902_232933_901_s85.jpg,725,0,734,162,Blesk
ch1_20150902_232933_901_s85.jpg,703,0,717,162,Blesk
ch1_20150902_232933_901_s85.jpg,784,0,807,162,Blesk s chvostíkom
ch1_20150902_232933_901_s85.jpg,827,0,837,162,Blesk
ch1_20150902_232933_901_s85.jpg,838,0,848,162,Blesk
ch1_20150902_232933_901_s85.jpg,849,0,860,162,Blesk
ch1_20150902_232933_901_s85.jpg,920,0,928,162,Blesk
ch1_20150902_232933_901_s85.jpg,1045,0,1054,162,Blesk
ch1_20150902_232933_901_s85.jpg,1053,0,1066,162,Blesk
ch1_20150902_232933_901_s85.jpg,1135,0,1152,162,Blesk
ch1_20150902_232933_901_s85.jpg,1066,0,1091,162,Blesk s chvostíkom
ch1_20150902_232933_901_s85.jpg,1152,0,1161,162,Blesk
ch1_20150915_190334_086_s77.jpg,261,0,281,162,Blesk
ch1_20150915_190334_086_s77.jpg,928,0,947,162,Blesk
ch1_20150915_190334_086_s77.jpg,1176,0,1199,162,Blesk
ch1_20150915_190334_086_s77.jpg,1274,0,1296,162,Blesk
ch1_20150915_190334_086_s77.jpg,1374,0,1390,162,Blesk
ch1_20150915_190334_086_s77.jpg,1327,0,1344,162,Blesk
ch1_20150915_190334_086_s77.jpg,1347,0,1363,162,Blesk
ch1_20170714_153824_509_s124.jpg,478,0,497,162,Blesk s chvostíkom
ch1_20170714_153824_509_s124.jpg,612,0,628,162,Blesk
ch1_20170714_153824_509_s124.jpg,826,0,843,162,Blesk
ch1_20170714_153824_509_s124.jpg,1099,0,1114,162,Blesk
ch1_20170714_153824_509_s124.jpg,675,0,688,162,Blesk
ch1_20180629_154853_611_s89.jpg,286,0,302,162,Blesk
ch1_20180629_154853_611_s89.jpg,517,0,531,162,Blesk
ch1_20180629_154853_611_s89.jpg,578,0,593,162,Blesk
ch1_20180629_154853_611_s89.jpg,623,0,638,162,Blesk
ch1_20180629_154853_611_s89.jpg,1377,0,1391,162,Blesk
ch1_20160802_165440_844_s79.jpg,215,0,221,162,Blesk
ch1_20160802_165440_844_s79.jpg,39,0,46,162,Blesk
ch1_20150914_132212_691_s52.jpg,910,0,920,162,Blesk
ch1_20150914_132212_691_s52.jpg,586,0,594,162,Blesk
ch1_20150914_132212_691_s52.jpg,1107,0,1115,162,Blesk
ch1_20150914_132212_691_s52.jpg,1175,0,1180,162,Blesk
ch1_20150914_132212_691_s52.jpg,967,0,974,162,Blesk
ch1_20170702_162120_933_s91.jpg,269,0,282,162,Blesk
ch1_20170702_162120_933_s91.jpg,759,0,770,162,Blesk
ch1_20170702_162120_933_s91.jpg,533,0,544,162,Blesk
ch1_20170714_160825_818_s90.jpg,1298,0,1312,162,Blesk
ch1_20170714_160825_818_s90.jpg,1388,0,1405,162,Blesk
ch1_20170715_124919_208_s126.jpg,1015,0,1021,162,Blesk
ch1_20170715_124919_208_s126.jpg,982,0,989,162,Blesk
ch1_20180629_162855_294_s8.jpg,291,0,302,162,Blesk
ch1_20180629_162855_294_s8.jpg,1366,0,1375,162,Blesk
ch1_20180629_162855_294_s8.jpg,1284,0,1294,162,Blesk
ch1_20180629_162855_294_s8.jpg,1274,0,1284,162,Blesk
ch1_20180629_162855_294_s8.jpg,1244,0,1255,162,Blesk
ch1_20180629_162855_294_s8.jpg,1210,0,1221,162,Blesk
ch1_20180629_162855_294_s8.jpg,1100,0,1110,162,Blesk
ch1_20180629_162855_294_s8.jpg,1068,0,1075,162,Blesk
ch1_20180629_162855_294_s8.jpg,1047,0,1055,162,Blesk
ch1_20180629_162855_294_s8.jpg,821,0,828,162,Blesk
ch1_20180629_162855_294_s8.jpg,1120,0,1128,162,Blesk
ch1_20180629_162855_294_s8.jpg,1302,0,1313,162,Blesk
ch1_20180615_203507_097_s55.jpg,1305,0,1338,162,Blesk s chvostíkom
ch1_20180615_203507_097_s55.jpg,245,0,272,162,Blesk s chvostíkom
ch1_20180615_203507_097_s55.jpg,398,0,409,162,Blesk
ch1_20180615_203507_097_s55.jpg,366,0,376,162,Blesk
ch1_20180615_203507_097_s55.jpg,438,0,448,162,Blesk
ch1_20180615_203507_097_s55.jpg,332,0,358,162,Blesk s chvostíkom
ch1_20180615_203507_097_s55.jpg,508,0,535,162,Blesk s chvostíkom
ch1_20180615_203507_097_s55.jpg,1391,0,1408,162,Blesk
ch1_20160814_145725_103_s121.jpg,433,0,443,162,Blesk
ch1_20160814_145725_103_s121.jpg,664,0,671,162,Blesk
ch1_20160814_145725_103_s121.jpg,460,0,470,162,Blesk
ch1_20180602_211229_947_s105.jpg,296,0,316,162,Blesk
ch1_20180602_211229_947_s105.jpg,324,0,335,162,Blesk
ch1_20180602_211229_947_s105.jpg,1289,0,1317,162,Blesk s chvostíkom
ch1_20180602_211229_947_s105.jpg,1322,0,1342,162,Blesk s chvostíkom
ch1_20180602_211229_947_s105.jpg,1346,0,1369,162,Blesk s chvostíkom
ch1_20180602_211229_947_s105.jpg,1405,0,1418,162,Blesk
ch1_20160814_153226_709_s105.jpg,719,0,731,162,Blesk
ch1_20160814_153226_709_s105.jpg,1054,0,1063,162,Blesk
ch1_20150915_184833_399_s117.jpg,49,0,58,162,Blesk
ch1_20150915_184833_399_s117.jpg,113,0,121,162,Blesk
ch1_20150915_184833_399_s117.jpg,250,0,259,162,Blesk
ch1_20150915_184833_399_s117.jpg,568,0,583,162,Blesk
ch1_20150915_184833_399_s117.jpg,513,0,524,162,Blesk
ch1_20150915_184833_399_s117.jpg,660,0,674,162,Blesk
ch1_20150915_184833_399_s117.jpg,720,0,740,162,Blesk s chvostíkom
ch1_20150915_184833_399_s117.jpg,792,0,804,162,Blesk
ch1_20150915_184833_399_s117.jpg,884,0,898,162,Blesk
ch1_20150915_184833_399_s117.jpg,946,0,955,162,Blesk
ch1_20150915_184833_399_s117.jpg,978,0,989,162,Blesk
ch1_20150915_184833_399_s117.jpg,994,0,1006,162,Blesk
ch1_20150915_184833_399_s117.jpg,1130,0,1142,162,Blesk
ch1_20170730_172907_467_s61.jpg,3,0,13,162,Blesk s chvostíkom
ch1_20170730_172907_467_s61.jpg,19,0,28,162,Blesk s chvostíkom
ch1_20170730_172907_467_s61.jpg,34,0,46,162,Blesk
ch1_20170730_172907_467_s61.jpg,108,0,116,162,Blesk
ch1_20170730_172907_467_s61.jpg,130,0,142,162,Blesk
ch1_20170730_172907_467_s61.jpg,152,0,164,162,Blesk
ch1_20170730_172907_467_s61.jpg,176,0,187,162,Blesk
ch1_20170730_172907_467_s61.jpg,229,0,236,162,Blesk
ch1_20170730_172907_467_s61.jpg,241,0,253,162,Blesk s chvostíkom
ch1_20170730_172907_467_s61.jpg,344,0,352,162,Blesk
ch1_20170730_172907_467_s61.jpg,571,0,582,162,Blesk
ch1_20170730_172907_467_s61.jpg,609,0,619,162,Blesk
ch1_20170730_172907_467_s61.jpg,651,0,663,162,Blesk
ch1_20170730_172907_467_s61.jpg,664,0,674,162,Blesk
ch1_20170730_172907_467_s61.jpg,684,0,695,162,Blesk
ch1_20170730_172907_467_s61.jpg,1006,0,1017,162,Blesk
ch1_20170730_172907_467_s61.jpg,1171,0,1179,162,Blesk
ch1_20170730_172907_467_s61.jpg,1327,0,1338,162,Blesk
ch1_20170730_172907_467_s61.jpg,1395,0,1403,162,Blesk
ch1_20160830_190459_841_s102.jpg,743,0,760,162,Blesk
ch1_20160830_190459_841_s102.jpg,1080,0,1093,162,Blesk
ch1_20160830_190459_841_s102.jpg,1102,0,1114,162,Blesk
ch1_20160830_190459_841_s102.jpg,101,0,115,162,Blesk
ch1_20160830_190459_841_s102.jpg,166,0,185,162,Blesk s chvostíkom
ch1_20150902_232933_901_s68.jpg,61,0,71,162,Blesk
ch1_20150902_232933_901_s68.jpg,165,0,174,162,Blesk
ch1_20150902_232933_901_s68.jpg,268,0,280,162,Blesk
ch1_20150902_232933_901_s68.jpg,360,0,369,162,Blesk
ch1_20150902_232933_901_s68.jpg,474,0,509,162,Blesk s chvostíkom
ch1_20150902_232933_901_s68.jpg,405,0,414,162,Blesk
ch1_20150902_232933_901_s68.jpg,1045,0,1055,162,Blesk
ch1_20150902_232933_901_s68.jpg,1389,0,1400,162,Blesk
ch1_20150902_232933_901_s68.jpg,850,0,862,162,Blesk
ch1_20150902_232933_901_s68.jpg,698,0,707,162,Blesk
ch1_20150902_232933_901_s68.jpg,811,0,823,162,Blesk
ch1_20150902_232933_901_s68.jpg,779,0,789,162,Blesk
ch1_20150902_232933_901_s68.jpg,1239,0,1252,162,Blesk
ch1_20150902_232933_901_s68.jpg,601,0,611,162,Blesk
ch1_20150902_232933_901_s68.jpg,648,0,661,162,Blesk
ch1_20170702_163621_539_s49.jpg,317,0,331,162,Blesk
ch1_20170702_163621_539_s49.jpg,427,0,432,162,Blesk
ch1_20170702_163621_539_s49.jpg,399,0,406,162,Blesk
ch1_20170702_163621_539_s49.jpg,531,0,538,162,Blesk
ch1_20170702_163621_539_s49.jpg,372,0,380,162,Blesk
ch1_20150902_231933_448_s105.jpg,253,0,262,162,Blesk
ch1_20150902_231933_448_s105.jpg,438,0,449,162,Blesk
ch1_20150902_231933_448_s105.jpg,575,0,584,162,Blesk
ch1_20150902_231933_448_s105.jpg,587,0,596,162,Blesk
ch1_20150902_231933_448_s105.jpg,601,0,610,162,Blesk
ch1_20150902_231933_448_s105.jpg,671,0,678,162,Blesk
ch1_20150902_231933_448_s105.jpg,702,0,709,162,Blesk
ch1_20150902_231933_448_s105.jpg,728,0,736,162,Blesk
ch1_20150902_231933_448_s105.jpg,813,0,820,162,Blesk
ch1_20150902_231933_448_s105.jpg,835,0,844,162,Blesk
ch1_20150902_231933_448_s105.jpg,295,0,312,162,Blesk s chvostíkom
ch1_20150902_231933_448_s105.jpg,319,0,331,162,Blesk s chvostíkom
ch1_20150902_231933_448_s105.jpg,383,0,393,162,Blesk
ch1_20150902_231933_448_s105.jpg,336,0,345,162,Blesk
ch1_20170730_164905_817_s86.jpg,163,0,169,162,Blesk
ch1_20170730_164905_817_s86.jpg,591,0,599,162,Blesk
ch1_20170730_164905_817_s86.jpg,678,0,685,162,Blesk
ch1_20170730_164905_817_s86.jpg,763,0,769,162,Blesk
ch1_20170730_164905_817_s86.jpg,1090,0,1096,162,Blesk
ch1_20170730_164905_817_s86.jpg,903,0,909,162,Blesk
ch1_20170730_164905_817_s86.jpg,152,0,161,162,Blesk
ch1_20170730_164905_817_s86.jpg,1241,0,1247,162,Blesk
ch1_20180629_162855_294_s8.jpg,1103,0,1109,162,Blesk
ch1_20180629_162855_294_s8.jpg,1246,0,1253,162,Blesk
ch1_20180629_162855_294_s8.jpg,1210,0,1220,162,Blesk
ch1_20180629_162855_294_s8.jpg,1275,0,1284,162,Blesk
ch1_20180629_162855_294_s8.jpg,1285,0,1293,162,Blesk
ch1_20180629_162855_294_s8.jpg,1067,0,1077,162,Blesk
ch1_20180629_162855_294_s8.jpg,1048,0,1054,162,Blesk
ch1_20180629_162855_294_s8.jpg,1119,0,1126,162,Blesk
ch1_20180629_162855_294_s8.jpg,291,0,301,162,Blesk
ch1_20160802_163940_190_s143.jpg,621,0,629,162,Blesk
ch1_20160802_163940_190_s143.jpg,1364,0,1372,162,Blesk
ch1_20170730_171907_076_s111.jpg,22,0,32,162,Blesk
ch1_20170730_171907_076_s111.jpg,49,0,58,162,Blesk
ch1_20170730_171907_076_s111.jpg,64,0,72,162,Blesk
ch1_20170730_171907_076_s111.jpg,83,0,93,162,Blesk
ch1_20170730_171907_076_s111.jpg,152,0,160,162,Blesk
ch1_20170730_171907_076_s111.jpg,168,0,176,162,Blesk
ch1_20170730_171907_076_s111.jpg,181,0,189,162,Blesk
ch1_20170730_171907_076_s111.jpg,261,0,270,162,Blesk
ch1_20170730_171907_076_s111.jpg,311,0,322,162,Blesk
ch1_20170730_171907_076_s111.jpg,548,0,557,162,Blesk
ch1_20170730_171907_076_s111.jpg,576,0,584,162,Blesk
ch1_20170730_171907_076_s111.jpg,850,0,858,162,Blesk
ch1_20170730_171907_076_s111.jpg,917,0,924,162,Blesk
ch1_20170730_171907_076_s111.jpg,925,0,932,162,Blesk
ch1_20170730_171907_076_s111.jpg,1026,0,1034,162,Blesk
ch1_20170730_171907_076_s111.jpg,1061,0,1070,162,Blesk
ch1_20170730_171907_076_s111.jpg,1110,0,1118,162,Blesk
ch1_20170730_171907_076_s111.jpg,1150,0,1158,162,Blesk
ch1_20170730_171907_076_s111.jpg,1190,0,1200,162,Blesk
ch1_20170730_171907_076_s111.jpg,1308,0,1316,162,Blesk
ch1_20170730_171907_076_s111.jpg,1325,0,1333,162,Blesk
ch1_20170730_171907_076_s111.jpg,1339,0,1346,162,Blesk
ch1_20170730_171907_076_s111.jpg,201,0,211,162,Blesk s chvostíkom
ch1_20150915_190834_313_s140.jpg,601,0,610,162,Blesk
ch1_20150915_190834_313_s140.jpg,675,0,684,162,Blesk
ch1_20150915_190834_313_s140.jpg,729,0,740,162,Blesk
ch1_20150915_190834_313_s140.jpg,789,0,799,162,Blesk
ch1_20150915_190834_313_s140.jpg,826,0,833,162,Blesk
ch1_20150915_190834_313_s140.jpg,936,0,945,162,Blesk
ch1_20150915_190834_313_s140.jpg,1112,0,1123,162,Blesk
ch1_20150915_190834_313_s140.jpg,1202,0,1210,162,Blesk
ch1_20150915_190834_313_s140.jpg,1225,0,1230,162,Blesk
ch1_20150915_190834_313_s140.jpg,1244,0,1251,162,Blesk
ch1_20160814_151726_036_s69.jpg,834,0,844,162,Blesk
ch1_20160814_151726_036_s69.jpg,1063,0,1072,162,Blesk
ch1_20160814_151726_036_s69.jpg,1202,0,1210,162,Blesk s chvostíkom
ch1_20160814_151726_036_s69.jpg,1353,0,1362,162,Blesk
ch1_20170714_160325_604_s119.jpg,1132,0,1146,162,Blesk
ch1_20170714_160325_604_s119.jpg,451,0,465,162,Blesk
ch1_20170714_160325_604_s119.jpg,351,0,364,162,Blesk
ch1_20170714_160325_604_s119.jpg,108,0,119,162,Blesk
ch1_20170714_160325_604_s119.jpg,748,0,759,162,Blesk
ch1_20170714_153824_509_s134.jpg,841,0,853,162,Blesk
ch1_20170714_153824_509_s134.jpg,958,0,968,162,Blesk
ch1_20170714_153824_509_s134.jpg,1005,0,1013,162,Blesk
ch1_20180602_203728_547_s22.jpg,1010,0,1033,162,Blesk s chvostíkom
ch1_20180602_203728_547_s22.jpg,1061,0,1077,162,Blesk s chvostíkom
ch1_20180602_203728_547_s22.jpg,1116,0,1139,162,Blesk s chvostíkom
ch1_20180602_203728_547_s22.jpg,1147,0,1164,162,Blesk s chvostíkom
ch1_20180602_203728_547_s22.jpg,1193,0,1213,162,Blesk s chvostíkom
ch1_20180602_203728_547_s22.jpg,813,0,821,162,Blesk
ch1_20180602_203728_547_s22.jpg,802,0,808,162,Blesk
ch1_20180602_203728_547_s22.jpg,579,0,587,162,Blesk
ch1_20180602_203728_547_s22.jpg,415,0,429,162,Blesk
ch1_20160830_193000_969_s2.jpg,139,0,155,162,Blesk
ch1_20160830_193000_969_s2.jpg,790,0,817,162,Blesk s chvostíkom
ch1_20160830_193000_969_s2.jpg,829,0,848,162,Blesk
ch1_20160830_193000_969_s2.jpg,1006,0,1021,162,Blesk
ch1_20160830_193000_969_s2.jpg,1091,0,1107,162,Blesk s chvostíkom
ch1_20160830_193000_969_s2.jpg,1148,0,1164,162,Blesk s chvostíkom
ch1_20160830_193000_969_s2.jpg,1220,0,1241,162,Blesk s chvostíkom
ch1_20160830_193000_969_s2.jpg,1269,0,1288,162,Blesk
ch1_20160830_193000_969_s2.jpg,1374,0,1391,162,Blesk
ch1_20170702_164121_739_s104.jpg,665,0,674,162,Blesk
ch1_20170714_152824_067_s76.jpg,734,0,740,162,Blesk
ch1_20170714_152824_067_s76.jpg,1235,0,1242,162,Blesk
ch1_20170714_152824_067_s76.jpg,1335,0,1341,162,Blesk
ch1_20170714_152824_067_s76.jpg,1368,0,1374,162,Blesk
ch1_20170714_152824_067_s76.jpg,1346,0,1353,162,Blesk
ch1_20150915_190334_086_s120.jpg,30,0,36,162,Blesk
ch1_20150915_190334_086_s120.jpg,449,0,462,162,Blesk
ch1_20150915_190334_086_s120.jpg,616,0,625,162,Blesk
ch1_20170702_161620_729_s125.jpg,1259,0,1266,162,Blesk
ch1_20170702_161620_729_s125.jpg,1273,0,1281,162,Blesk
ch1_20170702_161620_729_s3.jpg,230,0,242,162,Blesk
ch1_20180602_205229_138_s14.jpg,1310,0,1319,162,Blesk
ch1_20180602_205229_138_s14.jpg,312,0,323,162,Blesk
ch1_20180602_205229_138_s14.jpg,234,0,264,162,Blesk s chvostíkom
ch1_20180602_203228_351_s90.jpg,227,0,237,162,Blesk
ch1_20180602_203228_351_s90.jpg,285,0,295,162,Blesk
ch1_20180602_203228_351_s90.jpg,302,0,309,162,Blesk
ch1_20180602_203228_351_s90.jpg,393,0,402,162,Blesk
ch1_20180602_203228_351_s90.jpg,905,0,914,162,Blesk
ch1_20180602_203228_351_s90.jpg,112,0,135,162,Blesk s chvostíkom
ch1_20180602_203228_351_s90.jpg,983,0,988,162,Blesk
ch1_20150927_141634_991_s121.jpg,78,0,86,162,Blesk
ch1_20150927_141634_991_s121.jpg,118,0,134,162,Blesk
ch1_20150927_141634_991_s121.jpg,178,0,190,162,Blesk
ch1_20150927_141634_991_s121.jpg,227,0,235,162,Blesk
ch1_20150927_141634_991_s121.jpg,191,0,199,162,Blesk
ch1_20150927_141634_991_s121.jpg,348,0,359,162,Blesk
ch1_20150927_141634_991_s121.jpg,393,0,404,162,Blesk
ch1_20150927_141634_991_s121.jpg,763,0,775,162,Blesk
ch1_20150927_141634_991_s121.jpg,853,0,866,162,Blesk
ch1_20150927_141634_991_s121.jpg,935,0,947,162,Blesk
ch1_20150927_141634_991_s121.jpg,1062,0,1070,162,Blesk
ch1_20150927_141634_991_s121.jpg,1220,0,1231,162,Blesk
ch1_20150927_141634_991_s121.jpg,1348,0,1359,162,Blesk
ch1_20150927_141634_991_s121.jpg,1373,0,1381,162,Blesk
ch1_20180629_160854_456_s48.jpg,1193,0,1208,162,Blesk
ch1_20180629_160854_456_s48.jpg,1123,0,1138,162,Blesk
ch1_20180629_160854_456_s48.jpg,1222,0,1232,162,Blesk
ch1_20180629_160854_456_s48.jpg,1066,0,1074,162,Blesk
ch1_20180629_160854_456_s48.jpg,409,0,417,162,Blesk
ch1_20180629_160854_456_s48.jpg,218,0,226,162,Blesk
ch1_20180629_160854_456_s48.jpg,1097,0,1106,162,Blesk
ch1_20180602_204728_939_s146.jpg,1192,0,1209,162,Blesk
ch1_20180602_204728_939_s146.jpg,1263,0,1277,162,Blesk
ch1_20180602_204728_939_s146.jpg,232,0,250,162,Blesk
ch1_20180602_204728_939_s146.jpg,492,0,507,162,Blesk
ch1_20170715_121917_931_s45.jpg,344,0,358,162,Blesk
ch1_20160802_161439_103_s55.jpg,736,0,747,162,Blesk
ch1_20160802_161439_103_s55.jpg,1398,0,1414,162,Blesk
ch1_20160802_161439_103_s55.jpg,478,0,489,162,Blesk
ch1_20160802_161439_103_s55.jpg,218,0,229,162,Blesk
ch1_20160802_161439_103_s55.jpg,634,0,643,162,Blesk
ch1_20160802_161439_103_s55.jpg,1235,0,1244,162,Blesk
ch1_20160802_161439_103_s55.jpg,94,0,104,162,Blesk
ch1_20160802_161439_103_s55.jpg,551,0,558,162,Blesk
ch1_20150927_134633_618_s90.jpg,121,0,139,162,Blesk
ch1_20150927_134633_618_s90.jpg,896,0,914,162,Blesk
ch1_20150927_134633_618_s90.jpg,172,0,194,162,Blesk
ch1_20150927_134633_618_s90.jpg,926,0,942,162,Blesk
ch1_20150927_134633_618_s90.jpg,597,0,614,162,Blesk
ch1_20150927_134633_618_s90.jpg,948,0,970,162,Blesk
ch1_20180629_160354_248_s24.jpg,138,0,150,162,Blesk
ch1_20180629_160354_248_s24.jpg,101,0,113,162,Blesk
ch1_20180629_160354_248_s24.jpg,79,0,87,162,Blesk
ch1_20180629_160354_248_s24.jpg,65,0,75,162,Blesk
ch1_20180629_160354_248_s24.jpg,1385,0,1397,162,Blesk
ch1_20180629_160354_248_s24.jpg,805,0,818,162,Blesk
ch1_20180629_160354_248_s24.jpg,741,0,751,162,Blesk
ch1_20180629_160354_248_s24.jpg,512,0,523,162,Blesk
ch1_20180629_160354_248_s24.jpg,294,0,304,162,Blesk
ch1_20180629_160354_248_s24.jpg,448,0,457,162,Blesk
ch1_20180629_160354_248_s24.jpg,632,0,640,162,Blesk
ch1_20180629_160354_248_s24.jpg,703,0,713,162,Blesk
ch1_20180629_160354_248_s24.jpg,776,0,785,162,Blesk
ch1_20180629_160354_248_s24.jpg,761,0,769,162,Blesk
ch1_20180629_160354_248_s24.jpg,596,0,605,162,Blesk
ch1_20180629_160354_248_s24.jpg,1075,0,1086,162,Blesk
ch1_20180629_160354_248_s24.jpg,1241,0,1249,162,Blesk
ch1_20180629_160354_248_s24.jpg,1206,0,1217,162,Blesk
ch1_20180629_160354_248_s24.jpg,401,0,412,162,Blesk
ch1_20180629_160354_248_s24.jpg,883,0,893,162,Blesk
ch1_20170715_124418_989_s28.jpg,1237,0,1248,162,Blesk
ch1_20170715_124418_989_s28.jpg,261,0,272,162,Blesk
ch1_20170715_124418_989_s28.jpg,220,0,231,162,Blesk
ch1_20170715_124418_989_s28.jpg,137,0,146,162,Blesk
ch1_20170715_124418_989_s28.jpg,129,0,137,162,Blesk
ch1_20170715_122918_365_s77.jpg,255,0,263,162,Blesk
ch1_20170715_122918_365_s77.jpg,690,0,698,162,Blesk
ch1_20170715_122918_365_s77.jpg,920,0,928,162,Blesk
ch1_20170715_122918_365_s77.jpg,552,0,560,162,Blesk
ch1_20180602_211229_947_s86.jpg,153,0,180,162,Blesk s chvostíkom
ch1_20180602_211229_947_s86.jpg,264,0,285,162,Blesk
ch1_20180602_211229_947_s86.jpg,291,0,315,162,Blesk
ch1_20180602_211229_947_s86.jpg,353,0,371,162,Blesk
ch1_20180602_211229_947_s86.jpg,418,0,435,162,Blesk
ch1_20180602_211229_947_s86.jpg,445,0,466,162,Blesk
ch1_20180602_211229_947_s86.jpg,507,0,528,162,Blesk
ch1_20180602_211229_947_s86.jpg,775,0,790,162,Blesk
ch1_20180602_211229_947_s86.jpg,821,0,845,162,Blesk s chvostíkom
ch1_20180602_211229_947_s86.jpg,859,0,873,162,Blesk s chvostíkom
ch1_20180602_211229_947_s86.jpg,1303,0,1318,162,Blesk
ch1_20180602_211229_947_s86.jpg,1327,0,1336,162,Blesk
ch1_20180602_211229_947_s86.jpg,1342,0,1351,162,Blesk
ch1_20180602_211229_947_s86.jpg,937,0,947,162,Blesk
ch1_20180602_211229_947_s86.jpg,700,0,714,162,Blesk
